0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.791330692739318452e-03,0.000000000000000000e+00
1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.009341585870256269e-02
2.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.321262633864365432e-01
3.000000000000000000e+02,3.811713571735517864e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.207186670167249620e-02
4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.891180358129046349e-02
5.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.894520285274872790e-02
6.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.628075854275639056e-01
7.000000000000000000e+02,2.791330692739318452e-03,3.850215729025775659e-03,0.000000000000000000e+00,2.023302030612597613e-02
8.000000000000000000e+02,1.924480394467422599e-03,1.029020335908247333e-02,3.086450704711439941e-03,4.445205907115946237e-02
9.000000000000000000e+02,0.000000000000000000e+00,4.781554948711680408e-02,9.052109680177049256e-03,5.801037006629753551e-02
1.000000000000000000e+03,2.424956851370814372e-03,5.271197984053405117e-02,5.939664188678790355e-03,3.731052869095542041e-02
1.100000000000000000e+03,0.000000000000000000e+00,3.187100271630488590e-02,0.000000000000000000e+00,2.397887025945223682e-02
1.200000000000000000e+03,0.000000000000000000e+00,2.082799139014164802e-01,0.000000000000000000e+00,8.450803082200146477e-02
1.300000000000000000e+03,7.014841408747534042e-03,1.100757462846526091e-01,0.000000000000000000e+00,5.272345531515543193e-02
1.400000000000000000e+03,3.344858792848401548e-03,3.212913477898133446e-02,0.000000000000000000e+00,6.731887168100252061e-02
1.500000000000000000e+03,0.000000000000000000e+00,4.970738709992107707e-02,0.000000000000000000e+00,7.964857588242460484e-02
1.600000000000000000e+03,0.000000000000000000e+00,1.252861278087140928e-01,0.000000000000000000e+00,1.215327256699757358e-02
1.700000000000000000e+03,0.000000000000000000e+00,1.461110931125678414e-01,0.000000000000000000e+00,2.105657648309349969e-02
1.800000000000000000e+03,0.000000000000000000e+00,6.690197750672192967e-02,2.627982437627809920e-03,3.784479707734480364e-02
1.900000000000000000e+03,0.000000000000000000e+00,1.757742184773525562e-01,1.065372348798027634e-02,2.171919988827191728e-01
2.000000000000000000e+03,0.000000000000000000e+00,1.313073553180506836e-01,3.493226815759467585e-02,2.375108072651676769e-02
2.100000000000000000e+03,4.071044501532877086e-02,1.424828715937850321e-01,4.061590425828384004e-02,1.387651444363814934e-01
2.200000000000000000e+03,1.407254002666385173e-01,3.517951533579825873e-02,1.045134460407306093e-01,2.665337153380012980e-01
2.300000000000000000e+03,7.721302280208400259e-02,2.157950567941858411e-01,2.156735499786319454e-01,3.615600774161143588e-02
2.400000000000000000e+03,4.693889881308911660e-02,1.943964331792976119e-01,2.079572686049918073e-01,7.748402914484374404e-02
2.500000000000000000e+03,4.597077447708814574e-02,1.400198804989836454e-01,2.495495112853628739e-01,2.342613135831677629e-01
2.600000000000000000e+03,1.615517844472885434e-01,7.678379961818670996e-02,1.936661398418411395e-01,0.000000000000000000e+00
2.700000000000000000e+03,1.209022922367536668e-01,1.538726277073147186e-01,1.649874305358776938e-01,1.102904198028956395e-01
2.800000000000000000e+03,8.134744108311491029e-02,9.347828443301881007e-02,2.178310450694725953e-01,2.964797210437704333e-02
2.900000000000000000e+03,6.258945506914495582e-02,1.355567884810087720e-01,2.218829389049901957e-01,1.267060728705215467e-01
3.000000000000000000e+03,6.011070906701460048e-02,1.382751799853419727e-01,1.256308085001907604e-01,3.972797772530268362e-02
3.100000000000000000e+03,5.059067506188794083e-02,9.959394401962363974e-02,2.188447309247309458e-01,2.642722096490992545e-01
3.200000000000000000e+03,8.306600909108208253e-02,2.533162196447838466e-01,1.890874927861981303e-01,1.465421715962977045e-01
3.300000000000000000e+03,1.521377425250715065e-01,6.232436539816624266e-02,2.674086704878223530e-01,9.053834869563669174e-02
3.400000000000000000e+03,8.771614012484213463e-02,2.881235437839604896e-01,1.919655434765785429e-01,1.969199861816516850e-01
3.500000000000000000e+03,2.850880175470365541e-01,5.810924905847857785e-02,1.932117038975138257e-01,4.154280507525753147e-02
3.600000000000000000e+03,1.592403196467682691e-01,1.803748284283153980e-01,1.514591714560818703e-01,1.892713610654266909e-01
3.700000000000000000e+03,2.325797878243940908e-01,1.867125433165130743e-01,1.676845722369912639e-01,9.381067477465551696e-02
3.800000000000000000e+03,2.328197690307753365e-01,2.171856122667519817e-01,2.612116689719076734e-01,1.495477437962526024e-01
3.900000000000000000e+03,2.452287976539405667e-01,2.497459827735988014e-01,1.280547415893085184e-01,1.454676694347969701e-01
4.000000000000000000e+03,1.071354365760930349e-01,1.898456892029028176e-01,1.874019355841212431e-01,0.000000000000000000e+00
4.100000000000000000e+03,2.214283301115798630e-01,2.464459447808626802e-01,1.328712356832714714e-01,3.471301395227103376e-02
4.200000000000000000e+03,2.792353352321300108e-01,2.929427784042984428e-01,2.654075093657035644e-01,2.002927719464255019e-01
4.300000000000000000e+03,7.490536972619875333e-02,2.635892186320634711e-01,2.548382945456407200e-01,1.553698189418607489e-01
4.400000000000000000e+03,1.976137798680120683e-01,2.838969522621601071e-01,2.534389005556982322e-01,1.935386225351924117e-01
4.500000000000000000e+03,2.002746548063758791e-01,3.267012667699330519e-01,1.156319557873779630e-01,2.677686633748940226e-01
4.600000000000000000e+03,2.275342650519548704e-01,1.784453729919461273e-01,1.440289017627228718e-01,4.720647987937363205e-02
4.700000000000000000e+03,1.858961676609942881e-01,2.909546462896310803e-01,2.801425483752059131e-01,6.894673245160792829e-02
4.800000000000000000e+03,3.228926429604019321e-01,1.861708416178415870e-01,1.953398484765974108e-01,2.504062279393307611e-01
4.900000000000000000e+03,2.965361635626593273e-01,2.536407971865076716e-01,2.236128120823742127e-01,9.052414194340578646e-02
5.000000000000000000e+03,3.269288074828268220e-01,1.877508161515759333e-01,2.183095700959709340e-01,1.615270473736308554e-01
5.100000000000000000e+03,3.250675366913834963e-01,3.116107057505341782e-01,2.038291158083428978e-01,7.036015334921826014e-02
5.200000000000000000e+03,3.382226486054251136e-01,2.590674259740777807e-01,2.101716796558404932e-01,1.548995264992229504e-01
5.300000000000000000e+03,2.394055860504225863e-01,2.172910944486495799e-01,2.667333911678292369e-01,1.806851799791471189e-02
5.400000000000000000e+03,2.740760488612929424e-01,3.175349808819827868e-01,2.131681893725224930e-01,8.972176002807109862e-02
5.500000000000000000e+03,2.575976015784391393e-01,3.051957953781973543e-01,2.474145068761050836e-01,1.358338489730027965e-01
5.600000000000000000e+03,1.817071617365939584e-01,2.673235857606508503e-01,2.164187169330228366e-01,2.600809510888607567e-01
5.700000000000000000e+03,3.157977056675774219e-01,2.420030503663909427e-01,1.601647373473623348e-01,8.374274030813182862e-03
5.800000000000000000e+03,3.344038517257144072e-01,1.659101358487750921e-01,2.794013034843687571e-01,3.140662133537586165e-01
5.900000000000000000e+03,2.643182689272247643e-01,3.179594929572769346e-01,2.856824559467138203e-01,7.079169484483661956e-02
6.000000000000000000e+03,2.967798118454126333e-01,3.243877763845781637e-01,2.728107740665591252e-01,2.460024084318842286e-01
6.100000000000000000e+03,3.229153846636584335e-01,3.074693027422754632e-01,3.160887786966568580e-01,1.638624340562342963e-01
6.200000000000000000e+03,3.243465012753433130e-01,3.022663565223114301e-01,3.062540281351106009e-01,2.668414990206469106e-01
6.300000000000000000e+03,2.999777623090085776e-01,2.874856210108308607e-01,3.199747456974032511e-01,3.321068720532017737e-01
6.400000000000000000e+03,2.957515856895838735e-01,3.344140162564411822e-01,2.459789341141374319e-01,3.081117583599700671e-01
6.500000000000000000e+03,2.583899288878956368e-01,3.278449533394326987e-01,2.330920221467193409e-01,2.857303235276431597e-01
6.600000000000000000e+03,3.152948451147167819e-01,3.070686419357201435e-01,2.588848000207285560e-01,1.447747110702125306e-01
6.700000000000000000e+03,3.270861714663734210e-01,3.422194536185291791e-01,4.776242257521197410e-02,3.050913161358709269e-01
6.800000000000000000e+03,2.997167030985208314e-01,3.204506828557229237e-01,1.404660849005681111e-01,1.755783677672285159e-01
6.900000000000000000e+03,3.130235358670349632e-01,2.472567997050607036e-01,1.022003919543777312e-01,1.078221560938447260e-01
7.000000000000000000e+03,2.681395880164268997e-01,3.342465810014143557e-01,2.517781738526793101e-01,4.865598506446863238e-03
7.100000000000000000e+03,3.236547986399847532e-01,3.395770199588038496e-01,1.295184310741229021e-02,1.486553700406064160e-01
7.200000000000000000e+03,3.295452468859580430e-01,3.084953284936118312e-01,2.472831210247420919e-01,7.776198732094269372e-02
7.300000000000000000e+03,3.228002548582441511e-01,2.993173570099001979e-01,3.270765248893545835e-02,5.441178803115130636e-02
7.400000000000000000e+03,2.841985607988922746e-01,3.649282092639297148e-01,1.679948311495289281e-01,2.104047215346903921e-01
7.500000000000000000e+03,2.459525207944948111e-01,3.470004108502910412e-01,2.266867509528190106e-01,1.330723727431677161e-01
7.600000000000000000e+03,2.717780799523948909e-01,3.150308305238368467e-01,2.537787638854664962e-01,2.574205943807379438e-01
7.700000000000000000e+03,3.276760950301582098e-01,3.246929809064568184e-01,3.224524182597497957e-01,2.524094895068709210e-01
7.800000000000000000e+03,3.107125139333091202e-01,3.245146548341075188e-01,3.099146030360831472e-01,2.218047402769179055e-01
7.900000000000000000e+03,3.063903596678364538e-01,3.585395609403040362e-01,3.303118885944673622e-01,3.516667855177119661e-01
8.000000000000000000e+03,2.688350124204960112e-01,3.451462029945613907e-01,2.931493114937645528e-01,2.777374872747255807e-01
8.100000000000000000e+03,2.622703691988713115e-01,3.489403436142857196e-01,3.502205007447540819e-01,1.376903529107053603e-01
8.200000000000000000e+03,2.919647651608120453e-01,2.974994626131887698e-01,3.273732613531071811e-01,1.112459792093257599e-01
8.300000000000000000e+03,1.813705456095428548e-01,2.972880624637272984e-01,3.039483870270039967e-01,2.614332609374498961e-01
8.400000000000000000e+03,2.265171671964237576e-01,2.809537262825162474e-01,2.862929573549866658e-01,2.157027275978568859e-01
8.500000000000000000e+03,2.767198188515732071e-01,3.315449484475888609e-01,3.139790668036415155e-01,1.823592995259133709e-01
8.600000000000000000e+03,2.840453724284395243e-01,2.842603614106176679e-01,2.887312134881634407e-01,2.250984125245628631e-01
8.700000000000000000e+03,3.436092418297770346e-01,3.226248210461188370e-01,3.328205398384544988e-01,3.026308641651817566e-01
8.800000000000000000e+03,2.992091193679648486e-01,3.148656303894571407e-01,3.311958329895087205e-01,3.167262913574726557e-01
8.900000000000000000e+03,2.981068309065416089e-01,3.092585803137828382e-01,3.104211652035219760e-01,2.789021469635070694e-01
9.000000000000000000e+03,2.900387534561762459e-01,3.298243155559197337e-01,3.133582194379373465e-01,3.725612044367560549e-01
9.100000000000000000e+03,2.964446760008324078e-01,3.203031620240125998e-01,2.968217782960294593e-01,3.429166643044335716e-01
9.200000000000000000e+03,3.181252170419032188e-01,3.312287423497399796e-01,3.100059921311805189e-01,2.115081846451986602e-01
9.300000000000000000e+03,3.045119841518056925e-01,3.293848142083934949e-01,2.915623999043550074e-01,2.687685086718219485e-01
9.400000000000000000e+03,2.691488118798963103e-01,3.121055809700596928e-01,3.314222054013911123e-01,3.155963932511992587e-01
9.500000000000000000e+03,3.392705874163587376e-01,3.020623702561153201e-01,3.251267812864845341e-01,1.620374559317043217e-01
9.600000000000000000e+03,3.124175702124141751e-01,3.468569968620943134e-01,3.130843680398500140e-01,3.042089466715630630e-01
9.700000000000000000e+03,3.187725146747170668e-01,3.450759782981793200e-01,3.082849964645781315e-01,2.796376441623130704e-01
9.800000000000000000e+03,3.246416082448124740e-01,3.257988112223819122e-01,3.312402225251833698e-01,9.255623033063929694e-02
9.900000000000000000e+03,3.243637855894250799e-01,3.401559195329035279e-01,2.199719695034118849e-01,2.213330370985009399e-01
